cversion,featured,guests,ident,ip,location,map,maxplayers,modlist,modstotal,modstotalsize,official,owner,partner,password,players,playerslist,port,sdesc,sname,tags,version
2.7.0,False,False,qjMNE,199.127.61.187,US,/levels/2k_irohazaka/info.json,24,/BSR_SlamminSalmon;/vipIbishu;/saga_KLJP;/dashcamui;/meoslugconverter;/proj;/Display;/BSRsimpleMOTDv4;/docroswagge_as100_platform;/configpack_KLJP;/BSR_Support_Mods;/GGTv12_TTW21_compatible;/hikari_speed_hirochis;/coremod_KLJP;/BSR_Liver;/claria;/Vitamin_A_Tire_Contact_Monitor;/EnvSync;/javi_bx_engine_remake;/B-Tyrewear;/AdvancedPowerCurvev18;/enginethermalinfo;/Z31;/gc_aero_test;/simhubextras;/BSR_Touge_Cars;/InputTelemtry;/wheelsv2;/covet6_release;/kajzer_colt_mistral;/docroswagge_cs200_platform;/MPFreeroamEvents_0.13kk;/RaceOptionsC;/kajzer_aria;/lgn_pack;/2K-Irohazaka;/LuuksDraftingMod;/simple_suite_zeit;/stopwatch;/RaceTab_DutyCycle;/etkk_lucasbe;/tachosAndFIs;,42,2992715667,False,ramrod1992#0,False,False,0,,30928,"^lhttps://discord.gg/beamspeedracing ^6Check our discord for more details. ^pWe are a group of simracers who love BeamNG, whose goal is to bring weekly organized events spanning all different types of motorsports disciplines.   ^p^fFrom Road Racing, to Oval Racing, to Rally Racing, join our discord to hangout!   ^p^cAll are welcome to test, tune, and race.",^f^l|| ^6^ldiscord.gg/BeamSpeedRacing Motorsports Roleplay ^f|| ^lTouge Year One @ Irohazaka ^f|| ^l^o^nBSR Touge Battle on March 1st! ^r^f^l||,"Freeroam, Modded, Roleplay, Moderated, Gamemode:Racing, Touge, Events, Lang:English",3.9.0
2.7.0,False,True,FXyNH,199.127.61.187,US,/levels/west_coast_usa/info.json,12,/BeamPaint;/wcusa_custom;/treb_base_inf;/TrebEnterprises Skin Pack - 0527;/InfectionGameMode;/treb_base;/adminpull;,7,13064076,False,trebor8820#0,False,False,0,,30922,"Features BeamPaint, BeamMP Server, Hosted on PedalHost | Moderation via Discord https://discord.gg/MFa8WaeVBv",^l^eTreb^r^1Server ^r^f| ^fWest Coast USA ^r^f| ^cModeration ^r^f| ^a^lINFECTION 2^r^f| ^7^oNo Guests,Freeroam,3.9.0
2.7.0,False,False,RdDkG,199.127.61.187,US,/levels/RockyRiver/info.json,50,/rockyriverv0.3;/nix_83_ranger_sas;/hex_wheels;/JGTR-1.1;/Baja75-V2-Skins;/BAJA75 helicoptercam;/BAJA75 D Series Addon AR16;/Baja75 Loaner Pack;/nix_parts_pack_elite;/mtn-goat;/long_travel_sus_revamp;/Cbr_PhysicsDriverCamera_V0R7B;/nix_Jeep_brute;/BAJA75 Restrictor Plate by GOMAN;/repo_parts;/nix_84_s10;/node-performance-mod-main;/GPS HOLDER;/BAJA75 TrackfabWheelPack;/shiftdigitaltacho;/nix_chevy_k_series;/Drivers_Hopper_Upgrades;/BJI;/nix_rock_bouncer;/hopper_rearsteer;/Tom's Bruckell Nine Rock Crawler Addon;/fpv_drone_sug4;/TomsIbexCrawler4-2-22;/BAJA75 stopwatch;/BAJA75 Wheels-Tires;/R22;/fakeheadlights;/nix_97_dakota;,33,4647230033,False,leshii413#0,False,False,0,,30998,Baja75 Racing Series on IG discord.gg/AuSHzv8YjS BeamMP Server. You must be signed in to BEAMMP to play on this server. Map is old and originally outdated map from BDR.,^l^dBaja75 Series Server #8,Freeroam,3.9.0
2.7.0,False,True,cNZSV,104.243.35.157,US,/levels/east_coast_beam_life_rework/info.json,8,/CEI;/east_coast_beam_life_rework_usa;,2,225895251,False,usa_1324#0,False,False,0,,27281,W Cars,CHPDD,Freeroam,3.9.0
2.7.0,False,True,auNzN,104.243.35.157,US,/levels/river_highway/info.json,20,/jv_bx_engremake_configoverride;/coremod_KLJP;/adapters_js;/yecho_ultimatesoundspack;/moonsedan;/austens_pp;/dawnsfixedkurupack;/dragpartswheelsnitrous;/Autobello Aria Diesel;/etkk_wide;/tw_bcpd_pack;/scintilla_gt3;/ex_scintkit;/Kurumins_Expansion_Pack;/bolidepack;/brodbattletruck;/nix_parts_pack_elite;/tyre-thermals-and-wear;/scintilla_sheep;/bx_ute_lj;/BWisenspack;/gunner_v2.4 (1);/200bx_pack_shados;/americanroad;/nix_wheel_pack_elite;/river_highway;/sirenmod;/BeamMP-EnvSync;/gamers_ultimate_pickup_parts;/vipIbishu;/wlkmanist_200bx_bodyworks;/ibishu_wheel_t150_lj;/configpack_KLJP;/foxakemi;/nametagblocker;/arctic_pack1(2.1);/trafficSignalSync;/pickup_addon_ar162b_fixv21;/scintilla_addons_public_CRGZ_v151;/i6diana;/yecho_sound_selector;/arc_pdpp;/1tee;/gavril_intimidator_0.4;/bxv10;/fpmegapack;/javi_bx_engine_remake (1);/pescoupe;/usplatepack;/DragWheelTirePackRR;/twiggles_pdps_pack;/shuffleboardskinpack;/ex_etkblack;/etkk_lucasbe;/classic_engine_expansion_pack (1);/ex_scint_lights;/ETK_HMT_Performance;/BC Roamer Parts V1;/ttb_barstow_500;/javieluchomadmod;/Autobello Aria;/vintage_parts_pack;/CJD_Specials;/nix_tire_pack_elite;/police_radar_angelo234 (2);/ttperformance;/kurumins_2jz;/bluewagon_calarist;/innocent_gavril_vertex;,69,11309950025,False,Arctic-Dragon#9906,False,False,0,,27524,Welcome to The Arctic Role Play Server! Please be respectful and courteous of others. Feel free to join our Discord for extensive role plays and fun racing events! https://discord.gg/thearcticrp,^1 ^n The Arctic Role Play Test Server,Freeroam,3.9.0
2.7.0,False,True,qjMNE,199.127.61.187,US,/levels/johnson_valley/info.json,10,/TrebEnterprises Skin Pack - 0527;/treb_base;,2,1826577,False,trebor8820#0,False,False,0,,30888,"Features BeamPaint, BeamMP Server v3.9.0, Hosted on PedalHost | Moderation via Discord https://discord.gg/MFa8WaeVBv",^l^eTreb^r^1Server ^r^f| ^fJohnson Valley ^r^f| ^cModeration ^r^f| ^r^l2 ^oPlus ^r^lCars ^r^f| ^7^oNo Guests,Freeroam,3.9.0
2.7.0,False,False,NsrC7,199.127.61.187,US,/levels/freedom/info.json,30,/pdmsplit bumper camaro-81920a91;/grmdrag76c10-0ecdbab3;/68camaropromod-2be173ad;/1985 grand prix-9e5b5cb8;/dragpartswheelsnitrous-b368dd1b;/sgr_advancedtransbrake-951358f6;/MinecraftPack-5ac1d2f4;/pdmvett7-e4c2668a;/1963 Chevy II-3dacae64;/pdmwagon-02c32ee5;/hlp67nova-df3a403b;/pdm68dart-0b63e6c0;/4g 09-12-a73b4743;/freedom;/2Fastracing-EnclosedTrailer-efa0459f;/f150pdm-405d19f6;/DWf250-47c6aa49;/meostwinturbo454v8-7d4bd57e;/pdm240z-ae0aac71;/SGRSimpleDragTimers-86505078;/1-853ef804;/cdc_luv_2.6-b8c1f2fd;/pdm67cuda;/DragWheelTirePackRR_modland-563a7397;/meosdragparts_mods-3349ceee;/pdmelco-9ab79988;/creed16_18_silverado_1500-994f3f38;/driftbuddyyt_street_outlaws_the_crow;/grm71vegawagGT-c5fdc93a;/pdmkraken-1f8ea11e;/hlp72camaro-f0110848;/hlplizzymusi-3d7340b8;/pdmc3-f1a44df6;/04 cobra-7b4fbff2;/19Ram-71cb071c;/gt500 promod-a25bfe67;/88beretta-984aa7c2;/pdmsn95promod-3cb020ef;/DragWheelTirePackRR-e4fe5e13;/swedes99_mustangRelease-27d90499;/grm87buickGNX(2)-4d0ddbf0;/hlpbilly-2021e2c0;/pdm66fairlane-0f34fdfb;/pdms10-9f31e5d9;/hlpc6;/hlp71chev-0c3d5f8f;/2019 gmc-df693066;/35_wheelpack_1.2-ea6a4c28;/hlp71chev - Copy-0c3d5f8f;/1965 Gto-d1c56079;/grmchevy1500-e38b8810;/hlp88monte-3638301b;/sgrglowshiftbundle-9c5dd3cb-9c5dd3cb;,53,8788366186,False,boog_nasty#0,False,False,0,,30951,Welcome to WestKY Motorsports!!! https://discord.gg/FAB8uaSCbC join the discord to be whitelisted,WestKY Motorsports,Freeroam,3.9.0
2.7.0,False,False,M2WF1,199.127.61.187,US,/levels/west_coast_usa/info.json,10,/BDR_Jimco_HammerHead_11_2_24;/BDR_Chevy_Silverado_12_13_24 (1);/BDR_Bronco_Ultra4_91124;/BDR_WheelTire_09_01_2025;/BDR_Nine_Prerunner_12_25_2024 (1);/BDR_KinetikTT_83124;/Tom's Rally Hopper;/Tensor_Tires;/Tom's Pigeon Buggy Crawler;/BDR_ArmadaTT_11_04_24;/BDR_Dirtbike_Bedload_V1;/Toms Atilla-Alita Trophy Truck 11-11-2024;/BDR_Aurata_Addon;/Tom's Sema Lift 25-2-2022;/Tom's Bomber 4400 Ultra4;/BDR_OldStyle_Gavril_Offroad_addon_09_01_2025;/Tom's Bruckell Nine Rock Crawler Addon;/Tom's T-series Race Truck;/Toms Hopper Crawler Re-imagined 02-15-25;/toms rocklizzard unlimited buggy 2-25-2025;/BDR_DuneKicker_Parts_0.4;/Tom's D-series Crawler Parts Pack;,22,5984170429,False,kaden0333#0,False,False,1,bman122006;,30924,we r 2 cars in a tard,kbman,Freeroam,3.9.0
2.7.0,False,True,o6mw7,104.243.35.157,US,/levels/ks_nord/info.json,5,/alsturbosystems;/BMW_M3_E92;/zeit_radio;/Dodge_Viper;/outlaw;/ultimate-s-tune;/2024_mustang_v1.2;/jgbspitfire;/Bell407;/dragpartswheelsnitrous;/agent_traffic_mod (1);/maluch_remastered_16;/Koenigsegg_One_1_NotJDsMods;/Aston_Martin_Valkyrie_NotJDsMods;/yeetymcyeetman_2012_acura_tsx;/D&O_CivicEG_Version3;/huracan_v3 2;/TTNLamborghiniRevuelto;/proj;/etk800_coupe_bekwennn;/mazda_787b_reworked_by_kotov;/NissanGT-R_R35_fix;/Turbo_Everything_rk;/Ford_Explorer_NotJDsMods;/necro_hseriesV2;/americanroad;/McLaren 765LT 2.0;/Nrburgring Nordschleife HOT FIX V3;/thw_ccf2;/Koenigsegg Jesko from BeamNGLeakedHQ;/bruh_hammerhead_s_w_a_t_;/yeetymcyeetman_royale_crown_850tt;/innocent_TriX_lizt_smod_Bugatti_Chiron;/Corvette_Pack_2.0;/Aries_Challenger (1);/blackhawk_uh60;/necro_h22mamba;/fillman86_supercharger_automation;/DragWheelTirePackRR;/savior911v2_modland;/highly_customizable_engines_rk;/Koenigsegg_CCX_NotJDsMods;/BMW_M5_F90 1.1;/Audi_RS6_C8_2013-2018;/estjza80;/f4_lucasbe;/Nissan_Skyline_R34_modland;/thecrewemergencyliveryandlightbarspack;/f4_lucasbe_add_on_pack;/chevrolet-corvette-c7-v2-0-0-34-x_1734446453_243093;/innocent_gavril_vertex;,51,9827794789,False,yeetymcyeetman#0,False,False,0,,27036,"only the best mods for my pookies, press the open bracket key to open the traffic config tool",YeetyMcYeetman's Happy Place | New Traffic Mod And Many Other Fun Mods,Freeroam,3.9.0
2.7.0,False,True,35m99,104.243.35.157,US,/levels/ks_nord/info.json,10,/boykissa;/69k_RevLimit;/boykissercars;/jonklerfentcar;/CJD_Specials-2;/ks_nord_v20231124_v2;/op_driveshaft_and_halfshaft;,7,531462160,False,vibinz#0,False,False,0,,27071,sigma rizz,vibin z server of doom and destruction,Freeroam,3.9.0
2.7.0,False,False,tO8SA,199.127.61.187,US,/levels/flamborospeedway/info.json,25,/canadianvintagemodifiedv2Alpha;/Flamboro Overhaul V1.5;/tyre-thermals-and-wear;/aurorautilities_v0.32.7;/tracks;/auroraracingskinpack_v1.24;/Drafting;/testing;/CEI.AR;/auroraracingessentials_v2.4;,10,547351310,False,dachad01#0,False,False,0,,30942,"^fWelcome to Aurora Racing!^r ^n^1discord.gg/auroraracing^r ^7Aurora Racing is a BeamNG community that hosts weekly racing events, ranging from ^fStock-car^7,^f Sports-car^7,^f Speedway^7,^f Formula^7,^f Figure-8, Off-road^7,^f and more!^7 For more info join the discord.  ^n^1discord.gg/auroraracing^r",^f Aurora Racing ^0/ ^f Server #10 ^0/ ^f Canadian Vintage Modifieds,Freeroam,3.9.0
2.7.0,False,True,cNZSV,104.243.35.157,US,/levels/band1t_county/info.json,14,/meossystemoverride;/Charger_Update_modland;/LP_Squarebody;/Audi R8 2020 New;/1Dodge Challenger_70-74;/Chevrolet_Camaro_5th_gen_user_tw;/arexpress;/frogs_wheel_pack_V2.2.2;/pontiac-gto-judge;/meosv10engine;/dragpartswheelsnitrous;/Chikkennnn_Second_Gen;/Corevette_C7;/HuntersEnginePack;/AdamAdvancedDistanceTimerRR;/meossandtires;/band1t_county;/frogs_silverado_gmt800 (1);/iretr0x_dfa_wheelpack;/Fr1x_viper;/Mustang Shelby;/1969chevycamar;/pdm-camaro-3rd-gen-v1-0-0-34-x_1740697009_580023;/RylRunner;/meos_pickup_parts;/WSCX_Chevrolet Corvette;/WSCX_Dodge Durango 2016-2021;/Mustang Shelby (1);/Cummins;/frogparts_BeamNG;/CumminsCustomInjectors_Kevin15673;/DragWheelTirePackRR;/C x YXX R35;/meosfunnycarengines;/Foxbody Hatchback Mustang;/chevelle;/iretr0x_dfa_LEGACYPARTS;/meostwinturbo454v8;/Ford Mustang 05;/Adjustable4Link;,40,9375901330,False,obsidian04#0,False,False,1,Aiden777JR1;,27157,Horizon Hosting BeamMP Server,JT-Customs Drag Racing Server!,Freeroam,3.9.0
2.7.0,False,True,CmqoQ,104.243.35.157,US,/levels/DarkHorse_Desert_Throwdown/info.json,15,/CRC;/BM_MjamPack;/DHM_Pack;/BM_bqlisticDesigns;/CRD_gameboy3800s_Adjustable_Addons_Pack;/Brandon's Creations;/CRD_gameboy3800s_Meme_Pack;/BM_DakPak;/FPSCrushPack;/BM_Bobcat_Creations_Pack;/Willman;/BM_MadnessPack;/BM_Bev;/CRD_Blz_5;/CRD_gameboy3800s_Specialized_Addons_Pack;/BM_ChassisPack;/BM_Pepput;/DarkhorseDesertThrowdown;/CRD;/Rambulance;,20,21427660051,False,destroyah7ten#0,False,False,0,,27083,"rebel racing and ToucanPlays monster truck an mud truck sever                                                      CRD,CRC",Team DarkHorse Motorsports Monster Truck Server,Freeroam,3.9.0
2.7.0,False,True,M0NbN,216.212.116.77,US,/levels/utah/info.json,35,,0,0,False,glimpsethefox#0,False,False,0,,30814,Official RX Public Server | Map changes every 24 hours!,RXPublicServer | BeamMP (3 Vehicle) | 24/7 Always Online,Freeroam,3.9.0
2.7.0,False,True,peP7D,199.127.61.187,US,/levels/crgz_redBullRing/info.json,25,/raceoptions;/Redbull-etk;/Headlightsrealistics;/scintilla_gt3;/CRGZ_Spielburg_10;/CEI;/treb_base;/iyb_fpvdrone;/CobaltRadar;/Nvl-Custom;/Safty Car;/pigniteon_etk_racing;/LuuksDraftingMod;/tyre-thermals-and-wear(server-base-test) (1);/NvlCustom;,15,573279798,False,trebor8820#0,False,False,0,,30828,Must be in BeamMP Racing Hub (https://discord.gg/6dNQeGeeQH) to join. We race cars and try to have a good time and would love for you to join.,BeamMP Racing Hub,Freeroam,3.9.0
2.7.0,False,True,M0NbN,104.243.35.157,US,/levels/west_coast_usa/info.json,5,/nokia_3310_bytaza;/outlaw;/TrackToy;/LuuksDraftingMod;/scintilla_gt3;/kal_aerogm;/enhanceddriver;/muye_loves_fillman_final;/us_semi_rcv;/gamers_ultimate_pickup_parts;/pigeon4wd;/smallcannonforpigeon;/offroadtire;/agenty_global_values_tuning;/enhancedorbit;/miata;/meoslugconverter;/DSC_FLIGEON;/mirage;/pigeon_999;/jas;/stretchyboi;/mh_series;/muye_turbos;/unicycle_weapons;/ks_nord_v20231124_v2;/3axlecitybus;/Cgoya1_High_Performance_Modpack1;,28,2211175819,False,lemonlocomotive#0,False,False,0,,27139,drive or sum,Brotato chip,Freeroam,3.9.0
2.7.0,False,True,o6mw7,199.127.61.187,US,/levels/river_highway/info.json,20,/flightinstruments;/PHI_Realistic_HeadLights_MP;/unx_river_highway_phi_u;/lorefriendlytruckandservice;/CE;/an12_phi;/unx_river_highway_phi_m;/unx_river_highway_phi_c;/unx_river_highway_phi_p;/extremer_graphics;/nickelinterface;,11,1989133920,False,r.o.g.u.e.#0,False,False,0,,30871,"WILL NOT LOAD IN THE VULKAN RENDERER!!! ^3 PowerHaus Drift Server V4 ^P Now featuring BeamMP's first and ONLY dynamic map, which can switch between multiple dynamic events, without the need to leave the server!!! ^p Features include: Random roadworks, speed cameras and other events!",^3 PowerHaus River Highway+ Vanilla Server ^6 [US-EAST-1][NOW UP-TO-DATE] ^2 || ^4 BEAMMP's ONLY DYNAMIC MAP SERVERS 1351,"Freeroam, Drift",3.9.0
2.7.0,False,True,usPNH,104.243.35.157,US,/levels/west_coast_usa/info.json,15,/hlp88monte;/IndestructibleEngines_CFS;/Wheel r33 WHEEL;/dwoofordcommon;/RoyalRenderings_Skyline_BR32_GTR_v1.2;/Wheel r34gtr;/hlptf;/CC_Drift_Steering_addon;/mount_coottha;/rays_garcia_wheels;/BMW_M3_F80;/RoyalRenderings_F150_Raptor_R_v1.2;/RoyalRenderings_Durango_vBETA1.2;/tryx k SERIES;/RoyalRenderings_F87_M2_v1.2;/ICECREAM_Wheels_V1.1;/RoyalRenderings_Maybach_v1.0;/2006_Ford_F150;/RoyalRenderings_Silverado_Meteor_V1.2;/RoyalRenderings_2023_Superduty_F350-450_v1.0;/somewheelspack;/dragpartswheelsnitrous;/nine_vtwin;/RoyalRenderings_MaverickX3_v1.0;/Holden_VT_Commodore_NUTOUT;/hlp71chev;/1767649151400-infiniti-g35-coupe-1.0;/triple_turbo_covet;/rc_ram_5thgen_v4.15;/RoyalRenderings_1977_Camaro_BumbleBee_v1.1;/35_wheelpack_1.2;/RoyalRenderings_S650_Mustang_v1.6;/1765318906580-bmw-m3-e92-1.00;/Ford 77;/1763653241000-bmw-m3-e90-3-series--1.7;/agenty_trailer_mod;/tundra23_spadie;/crv24_spadie_v2;/nix_wheel_pack_elite 4;/RoyalRenderings_M4_2020_v1.1;/enhanceddriver;/StylishWheelpackpub2.1;/hlp69chev;/hlpdragster2;/hlp67nova;/mercuryloadtanker;/hlp69camaro;/RoyalRenderings_2024_Tacoma_v1.0;/roti_ozr;/Canadian_Plate_Pack;/Street Wheels Pack BY TRYXRenderings Group;/RoyalRenderings_Xmaxx_vBETA;/pickup_engine_semi;/2023-25 chevrolet silverado high country (1) (1);/Roamer_Big1;/WisdomsBAWGGERRR;/sftwheelpack;/Wheelpack Stylish2.1;/creedscommonpartspack;/Kosei;/Turbo_Everything_rk;/civic24_spadie_V2;/Ethan's 28x16 free;/RoyalRenderings_RX7_FD_v1.1;/nix_wheel_pack_elite;/chevy_duramax;/blhjownr_ontario_plate_pack;/Wheel Rim Pack;/RoyalRenderings_2023_Supra_GR_v1.0;/Rhino's Repository_tseries_pack_9.1;/hlp65chev;/RoyalRenderings_2022_Charger_v1.2;/hu;/RoyalRenderings_GTR_R35_v1.3 (1);/RoyalRenderings_Jesko_v1.0;/RoyalRenderings_G82_M4_v1.6;/RoyalRenderings_Bronco_v1.1;/RoyalRenderings_Temerario_v1.3;/rc_parts_packv4.8;/hlpbilly;/yb_tiltdeck_winch_working;/canyon24_spadie_V1.5;/flanje_elantra_22_24;/CrownConcepts_Supra_MK4_v1.2;/RoyalRenderings_CyberQuad_v1.0;/1-X_Ranger_Prerunner;/r33oem_beta;/Wheel roti_ozr;/fleetwood1978_v055;/evo8_enkei;/RoyalRenderings__Model3_v1.3;/hlpmistress;/RoyalRenderings_R34_Skyline_v1.0;/RoyalRenderings_CyberTruck_v1.0;/hlp65stang;/Wheel Venomlexani;/TRYX4th Gen Ram;/WheelPack aeroform;/Cummins;/bmwe36_revamp_adamplg_flith_modland;/JSD_donkwheelpack_V2_beta;/RoyalRenderings_S15_v1.1;/TUNDRA BY TRYXRenderings;/venom_lexani;/hexa_turbo_moonhawk;/hlp64polara;/equinox14_spadie;/RoyalRenderings_Subaru_WRC_v1.3;/hlp66nova;/1320i_diablo-wheel;/2015-2019 gmc pack (1);/RoyalRenderings_SnowTracks_v1.0;/hlp4eye;/themanhacc_tx_map;/Crown_widowmaker_2JZ_v1.3;/RoyalRenderings_2007_Wrangler_v1.0;/4th Gen pack 2.0;/ogc_two;/2023denali_hd;/hlpdragster;/RoyalRenderings_992_v1.3;/WheelpackSFTW ;/CrownConcepts_R32_Pandem_Skyline_v1.5;/Pontiac G8 + Zeta Platform By TRYX;/RoyalRenderings_2022Challenger_v1.0;/Wheel raysgarcia;/CrownConcepts_RollsRoyce_Ghost_Vip_v1.02;/icy2021kingranch;/wheelpack flanje 1.1;/taco19_spadie_V1.1;/RoyalRenderings_Dsixteen_v1.1;/hlplizzymusi;/hlpc6;/Wheelpacknekkit;/CJD_Specials;/docroswagge_talent;/pervade;/TRYX_designs_ss;/r34gtr_wheel;/JefeDumperDragPartsv2;/hlp70chev;/GroomieDodgeRam;/RoyalRenderings_G80_M3_v1.2;/kansei_astro;/general_motors_pack;/bmwe36_smalltweaks;/Josh_xxr527;/escalade15_spadie;/italy_snowy;/Silverado 2024 (1);/ford-f250-2006;/hlp67camaro;/hlp72camaro;/yb_rollbackwinch_v1;,154,30393508374,False,reliableknot701#0,False,False,0,,27352,ReliableKnot's private server,ReliableKnot's Private Server,Freeroam,3.9.0
2.7.0,False,True,yDRtH,104.243.35.157,US,/levels/west_coast_usa/info.json,30,/KranzeCerberus;/StylishWheelpack;/ctshotfix1_BUCKETBOYS_(made by JSD);/180sx_sturt;/CDS_TBSS_0.001;/mercedes-benz-cl-class-c216-v3-30-0-37-x_1758912710_632998;/burg_w202edit;/cerberus;/rays_garcia_wheels;/Chevrolet SS 2016 1.0;/takeover_stuff_c7_fr999;/avs_silver;/R4CER_Chal_modland;/RyLCat;/BPstancewheelpack;/Nissan GT-R - RR;/ucf30_stickers;/NWWORKS BALLS PACK;/somewheelspack;/dragpartswheelsnitrous;/widefap;/Lexus_SC300;/v200bx;/v35sedan;/RRBuiltParts (1);/Corvette C7 ZR1;/DW_C6;/avs_bronze;/BPwheelpack;/smalltrailers_AR162b;/D-Troxx_Wheel_Pack;/bmwe36_revamp_adamplg;/toyota_supra_mk4_smalltweaks_(addons_only);/RoyalRenderings F87 V1.2;/DWnissan370z;/ekhg35hotfix;/2022_bmw_g80-81_v0.8pbr_iamthelaw105_BUCKETBOYS_(made by JSD);/StylishWheelpackpub2.1;/DodgeMagnum;/RyLCobra1.3;/fx37kenemation;/Evan300zx_modland;/m3f80bakedbymealtyx;/texasvanityplates;/sftwheelpack;/milos_ctsv_parts;/Kosei;/JSD_Stance_Wheelpack;/ENGINE_SOUND_EDITOR_&_more_cars_tuning_versions_modland;/clippercutlkassv2;/kenemationgsf;/Cadillac_CT5_V_Blackwing  & tg_@m0dsbeamng;/XNME 400Z V2;/CZVX_E46;/fordcrownvictoria;/ekhg37coupev1;/cerber;/aries_camaro_BUCKETBOYS_(made by JSD) (1);/ucf30NEW;/joshjosestockcams;/Single_Wheel;/AddonwheelsV2_modland;/artahoe;/sponsors;/s550V_modland;/WxdtzCustom200;/DWSideshowLicensePlates;/JSD_Kansei_Tandems;/legran_clear_tails;/Guilia_phaien;/t7r;/RyLToast;/SN95neybcV6_modland;/notlow_flanje_q50;/LEXUS__GS300;/gc_bx_extra_stuff;/smouk2wheels;/mjvbacklight;/foxbody;/mike'sdragparts;/Struussey;/LegranExtras;/miata;/doc370zstocks;/avs;/Nix_Tires_Pack_Elite;/DSC_FLIGEON;/wide_wheels_pack_ringt0n;/evan2is;/DragWheelTirePackRR;/cresta jzx100;/wheelpackbyf3x;/Charger & tg_@m0dsbeamng;/WheelPack;/corvette_c5_vizx;/RLA_Toyota_Supra_(v1.1);/MikesDriftParts;/nissaner34ket;/domesticwheels_V3_modland;/Infiniti_G37_modland;/WSCX_2007 Cadillac CTS-V Leak from ProStreet MurderVette;/KMNZ_livery_mark100;/Rustys_1JZ;/toyotacorollae210;/RB26DETT_for_200BX;/unicycle_weapons;/rylta (2) (1);/350zstocks;/DWChrysler300c_Patreon;/avst5;/RyLRB26;/kansei_astro;/1brdracing_wheelpack_V1;/bruh3911wheelpack;/Josh_xxr527;/capricem716;/repo_parts;/60psv06;/toyota_supra_mk4_est_slightly_edited_by_chrimuh;/NISSAN 350Z;/Mikes-Ls7-200Bx-Pub;,121,18625947498,False,swilgis#0,False,False,0,,27327,"Drifting, racing, chill meets, takeovers. Join the discord to get whitelisted ! discord.gg/sDSX79xSEg",^1BucketBoyz . discord.gg/sDSX79xSEg,Freeroam,3.9.0
2.7.0,False,True,dPGmr,104.243.35.157,US,/levels/CWM5_WorldFinals_FS/info.json,20,/CRC;/CWM5_WorldFinals_FS;/FPSCrushPack;/Willman;/BM_ChassisPack;/CRD;,6,9408472585,False,destroyah7ten#0,False,False,0,,27606,the boom boom and the crash crash mmmmm foood,ToucanPlays monster truck Server: Electric Boogaloo,Freeroam,3.9.0
2.7.0,False,True,N8unB,104.243.35.157,US,/levels/ks_nord/info.json,6,/kajzer_colt_mistral;/angry_bird_spbolide;/dazy_satsuma_amp;/LuuksDraftingMod;/Bell407;/iyb_fpvdrone;/scintilla_gt3;/ashmaker_universal_gradient_skin;/TPURacetechParts;/enhanceddriver;/tunable_exhausts;/Turbo_Everything_rk;/2gtzreworkr14;/vivace_sedan_repo;/cardboard_hatch;/matissator_e30;/javi_bx_engine_remake;/i6diana;/SBR4_Collection;/group5swag;/angry_bird_ibishu_mirena_FORUM;/kajzer_aria;/hikari_speed_hirochis;/TPUFJunior;/pigeon_999;/etkk_lucasbe;/matissator_e34;/cf25;/JK_commons;/TPUMicroClassic;/BMW M Hybrid V8 LMDh_V1.0_RELEASE_PHAIEN;/f4_lucasbe;/pigniteon_etk_racing;/NuerburgringNordschleifeWIP;/TPUBlackpoolSuperlite;,35,2985972920,False,thetwitchywarlock#0,False,False,0,,27266,"Join if ape -  We got race cars & other random bull####tery. No Modland mods. Suggested to use Vicinity UI app for racing. For best vibes set time to morning or sunset and turn up fog slightly. DM thetwitchywarlock on discord for any issues.    Note - for some reason one of the spawn locations is far underneath the map, if you end up down there just fly up.                                         *known issue with the BMW E30, some configs may spawn without a final drive installed, can be installed in parts menu*",OnlyApes - Nurburgring - NY server (Horizon),Freeroam,3.9.0
